INPUT:name_pair_1	INPUT:name_pair_2	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624474e6c4421211278adac3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--625efc66f927412204aa8af6.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dec1dc0472a361ed27af00.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630211c9f6b42b66dd5c3c16.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c2f030c2d9aa6750c48ff1.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328bb69d0d2bf0dfb97a731.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b62165fdd6da7fb4c169e8.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275cc7b27116c30c346f739.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6295db96c3e04913db9ce47e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62752cf666c6597b58bc457b.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220959350b9de5604a064c2.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62209be576f40771b90ac7ad.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6223354f5b075e1d27950d60.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624c1b671c1183207523afc8.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6265f6df3a8d0c6ee2593267.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624ce33faf11967837addcc6.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c7c955d552e45ddb3b54a8.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c3b4968d5f3968a226a972.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220ed59d47cac79fdbb1beb.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622117cc99d6fe4e24b2d8a7.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622de5e56aff7e6ce703385e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--632960d33fe1b90d039764d8.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62396dc88e262f4ddc6bd932.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62208603326f565941d7421d.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62549eaf31bfa0289264d598.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c71970aa004223fcf31176.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280cf17ec19d3656966624b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624285e8b368c61a07eee734.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c924af9b001712b52af5db.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a536c16cb6aa5ec2c4b169.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c2d94e541be2001f3523d5.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622a16da0e2afb762e816448.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622ce624511cdb61528f2d35.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62251c9bd9295779c06b9491.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62da938233285c5101b1b62d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dd1817a568a33bad74c2b7.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624c1e35d0804965c53d7af0.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628186882c546f22a366d3ab.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62547dbcec464b057f2c915b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6289ee3c4849b9176d42595c.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--638070170bdf720fa95e7f3a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280a013bb58c96c0dcf017a.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6228a0fade31052c5f26fb34.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62289db8de31052c5f26c4e8.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dec1dc0472a361ed27af00.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630211c9f6b42b66dd5c3c16.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62da938233285c5101b1b62d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dd1817a568a33bad74c2b7.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6223354f5b075e1d27950d60.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624c1b671c1183207523afc8.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622ac7509df18e30cf2fa135.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624e7ac4c3aace551d4231b2.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622a3bf4b6304943427412fa.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328c0a5b317545b7855051e.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62446b802b598f27e5c7ad00.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220a62bed134e6684f57a5c.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280e7dd91f0bb0d5becedcc.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280d6c4e7dcd66c52e1fa09.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fe5ff10ca0dc7aee289a84.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62df7accd2f32c4d28a27bb9.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b4f9fb2ae3121ca87fca45.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63be67a05f5a701471872865.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--637f9b04ad6a6e03f46aed17.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63610aba0e42e0782de3fb4a.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6366aa19386f5d119c381919.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63687c7cd708c96e8209f183.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6295b5d5df858e094c81d26f.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6297127d0f0a604a6d5401f5.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622a3bf4b6304943427412fa.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328c0a5b317545b7855051e.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6265f6df3a8d0c6ee2593267.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624ce33faf11967837addcc6.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--638ea4d73a63082fb5da4e5f.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280aa360a339251c272d560.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b62165fdd6da7fb4c169e8.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275cc7b27116c30c346f739.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62546a1a4374727ed12ea984.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624c6b8daa5a1307f937401f.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622c82379585663e49633d10.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630cc081a05be7308d4a6d59.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fde113aec04b56a57cdffa.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63014db635f1c208efc52af1.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b6d520b5ae086fb07af92c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c42d6a72c9825400bbb2d3.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62aee61fe2f46c69485052ca.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280a0ee06b05911b1a5b2c7.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622ce624511cdb61528f2d35.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62251c9bd9295779c06b9491.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dec1dc0472a361ed27af00.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630211c9f6b42b66dd5c3c16.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62544fef3aa41210b0f6509a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62545ebdb78d4361c3189d60.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6255a4c1487cbd280d8db8cf.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ffefefc7043754fddee2b2.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63493e522bd61d4461b72c6c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636712c50d86902d26d92dc0.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6255386a7f17064cb06825dc.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e13f9f5765d152ca115968.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6295efccdf858e094c849bea.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62951c074796d7421deeb021.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63beac3a02cc046f9ed6e76d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220b19add8ac76b4c894ea1.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62549eaf31bfa0289264d598.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c71970aa004223fcf31176.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6289f0a575a5cf63cd13c120.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624194e3b7ffd22bbe5a00ce.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6295db96c3e04913db9ce47e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62752cf666c6597b58bc457b.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6221047b9922d6491b1d0edc.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6348cf3299f6947d036d2dfe.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6223354f5b075e1d27950d60.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624c1b671c1183207523afc8.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63beac3a02cc046f9ed6e76d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220b19add8ac76b4c894ea1.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--626024bd3eccfb432875f313.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6225f5d0cffc872118a4be4f.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6241b0fdc442121127643ae9.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6228dba2818b5c5371f627ba.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220959350b9de5604a064c2.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62209be576f40771b90ac7ad.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6295efccdf858e094c849bea.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62951c074796d7421deeb021.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6265aa80b551c109c60431b3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--626038f3f927412204b9f9ac.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62da938233285c5101b1b62d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dd1817a568a33bad74c2b7.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63beac3a02cc046f9ed6e76d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220b19add8ac76b4c894ea1.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622c82379585663e49633d10.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630cc081a05be7308d4a6d59.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6223354f5b075e1d27950d60.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624c1b671c1183207523afc8.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220c8b9f9a31c57def3d9ec.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220879e07d635144a5045c7.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b62165fdd6da7fb4c169e8.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275cc7b27116c30c346f739.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6255a4c1487cbd280d8db8cf.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ffefefc7043754fddee2b2.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6289f0a575a5cf63cd13c120.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624194e3b7ffd22bbe5a00ce.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62546a1a4374727ed12ea984.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624c6b8daa5a1307f937401f.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6347ec7bcc4911103ef44a12.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6347c579468fe447144dc286.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624474e6c4421211278adac3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--625efc66f927412204aa8af6.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63466091b3e7dd61388f088e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6349a7d38481a008e962fd3e.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--638ea4d73a63082fb5da4e5f.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280aa360a339251c272d560.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622ce624511cdb61528f2d35.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62251c9bd9295779c06b9491.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239338ebfa6d821197dac15.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6267ed3fca6f212f45b0f454.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b6d520b5ae086fb07af92c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c42d6a72c9825400bbb2d3.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6255386a7f17064cb06825dc.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e13f9f5765d152ca115968.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6221047b9922d6491b1d0edc.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6348cf3299f6947d036d2dfe.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62da938233285c5101b1b62d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dd1817a568a33bad74c2b7.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62544fef3aa41210b0f6509a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62545ebdb78d4361c3189d60.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6223354f5b075e1d27950d60.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624c1b671c1183207523afc8.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239338ebfa6d821197dac15.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6267ed3fca6f212f45b0f454.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6241c45cd5ed8a3452b47321.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c7cfe095ab793484a10c7d.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6295b5d5df858e094c81d26f.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6297127d0f0a604a6d5401f5.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6265aa80b551c109c60431b3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--626038f3f927412204b9f9ac.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6241b0fdc442121127643ae9.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6228dba2818b5c5371f627ba.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220c8b9f9a31c57def3d9ec.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220879e07d635144a5045c7.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62949d8bc3e04913db900771.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b57be485e41d254f7a26f4.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622ce624511cdb61528f2d35.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62251c9bd9295779c06b9491.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62da938233285c5101b1b62d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dd1817a568a33bad74c2b7.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63beac3a02cc046f9ed6e76d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220b19add8ac76b4c894ea1.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62da938233285c5101b1b62d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dd1817a568a33bad74c2b7.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62546a1a4374727ed12ea984.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624c6b8daa5a1307f937401f.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--637f9b04ad6a6e03f46aed17.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63610aba0e42e0782de3fb4a.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62aed3f597e8692e16adbba8.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62970837379f925fdf514047.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62aee61fe2f46c69485052ca.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280a0ee06b05911b1a5b2c7.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--638ea4d73a63082fb5da4e5f.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280aa360a339251c272d560.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63beac3a02cc046f9ed6e76d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220b19add8ac76b4c894ea1.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6228ab30655dc258c5b53909.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62289441b50edb0927e918c3.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62752cda5df39673d7cf2004.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d67aecde6381772e09be07.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6348e3ac88d4494ceae92395.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62da8510c73c7c0d30a9ff4e.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6265f6df3a8d0c6ee2593267.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624ce33faf11967837addcc6.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6295db96c3e04913db9ce47e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62752cf666c6597b58bc457b.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624474e6c4421211278adac3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--625efc66f927412204aa8af6.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220959350b9de5604a064c2.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62209be576f40771b90ac7ad.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62209c67d656c1525fc2a9b0.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220a56f69eb0849e15721a6.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280cf17ec19d3656966624b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624285e8b368c61a07eee734.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6241b0fdc442121127643ae9.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6228dba2818b5c5371f627ba.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6363ca88535a597b240d3320.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a4c057ddee3f6e7fbd38a7.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dd3845e3e7c349c4cdb323.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630a3351a1a4ab63171124e0.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280a74391f0bb0d5bea335c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62552dc80ef8f154ec2c1eee.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dec1dc0472a361ed27af00.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630211c9f6b42b66dd5c3c16.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63493e522bd61d4461b72c6c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636712c50d86902d26d92dc0.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62aed3f597e8692e16adbba8.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62970837379f925fdf514047.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62da93b62fa82c4d479afd87.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634786e36004ae67601f6fd8.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62545b3a19078751fd84c441.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fe15e7dcba314d0cda0177.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6289f0a575a5cf63cd13c120.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624194e3b7ffd22bbe5a00ce.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63466091b3e7dd61388f088e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6349a7d38481a008e962fd3e.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c84c09e385d1453fb3e97e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e1dda1d028736fd1c4d435.jpg	no			
